,Unnamed: 0,name,time,month,day,hourly_temperature(rochester),hourly_wind_speed(rochester),AWT26_Power(rochester),AWP_200_Power(rochester),D2CF_200_Power(rochester),AN_Bonus_150/30_Power(rochester),Aria_20_Power(rochester),WWD-1_D64_Power(rochester),solar(rochester),Solar_AllMax(rochester),Solar_TrinaSolar(rochester),Solar_Mitsubishi(rochester),Solar_FirstSolar(rochester)
612,35648,"ROCHESTER GREATER INTERNATIONAL, NY US",13,1,26,-2.4,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,528,162.4525056,181.4052979,134.7994824,234.9649368
613,35649,"ROCHESTER GREATER INTERNATIONAL, NY US",14,1,26,-2.1,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,386,120.5510424,134.6153307,100.1505009,174.4830468
614,35650,"ROCHESTER GREATER INTERNATIONAL, NY US",15,1,26,-2.1,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,298,93.9883656,104.9536749,78.13964721,136.0948101
615,35651,"ROCHESTER GREATER INTERNATIONAL, NY US",16,1,26,-2.3,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,178,56.9320896,63.57416672,47.37776271,82.48434004
616,35652,"ROCHESTER GREATER INTERNATIONAL, NY US",17,1,26,-2.8,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,43,13.9821681,15.61342105,11.64797585,20.27022271
617,35653,"ROCHESTER GREATER INTERNATIONAL, NY US",18,1,26,-3.4,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,1,0.3273429,0.365532905,0.272783678,0.474645084
618,35654,"ROCHESTER GREATER INTERNATIONAL, NY US",19,1,26,-3.8,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
619,35655,"ROCHESTER GREATER INTERNATIONAL, NY US",20,1,26,-4.1,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
620,35656,"ROCHESTER GREATER INTERNATIONAL, NY US",21,1,26,-4.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
621,35657,"ROCHESTER GREATER INTERNATIONAL, NY US",22,1,26,-4.5,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
622,35658,"ROCHESTER GREATER INTERNATIONAL, NY US",23,1,26,-4.7,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
623,35659,"ROCHESTER GREATER INTERNATIONAL, NY US",24,1,27,-4.6,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
624,35660,"ROCHESTER GREATER INTERNATIONAL, NY US",1,1,27,-4.9,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
625,35661,"ROCHESTER GREATER INTERNATIONAL, NY US",2,1,27,-5,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
626,35662,"ROCHESTER GREATER INTERNATIONAL, NY US",3,1,27,-5.1,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
627,35663,"ROCHESTER GREATER INTERNATIONAL, NY US",4,1,27,-5.2,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
628,35664,"ROCHESTER GREATER INTERNATIONAL, NY US",5,1,27,-5.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
629,35665,"ROCHESTER GREATER INTERNATIONAL, NY US",6,1,27,-5.4,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
630,35666,"ROCHESTER GREATER INTERNATIONAL, NY US",7,1,27,-5.5,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
631,35667,"ROCHESTER GREATER INTERNATIONAL, NY US",8,1,27,-5.5,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,13,4.2819231,4.781480795,3.567919103,6.208430109
632,35668,"ROCHESTER GREATER INTERNATIONAL, NY US",9,1,27,-4.9,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,129,41.8740579,46.75936466,34.86057018,60.68209463
633,35669,"ROCHESTER GREATER INTERNATIONAL, NY US",10,1,27,-4.2,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,337,106.6555461,119.0986931,88.64432098,154.4097046
634,35670,"ROCHESTER GREATER INTERNATIONAL, NY US",11,1,27,-3.3,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,232,74.0353296,82.67278472,61.5845914,107.2370874
635,35671,"ROCHESTER GREATER INTERNATIONAL, NY US",12,1,27,-2.7,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,180,57.64338,64.368441,47.96902125,83.51419275
636,35672,"ROCHESTER GREATER INTERNATIONAL, NY US",13,1,27,-2.3,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,78,25.2215496,28.16406372,21.00535271,36.55834504
637,35673,"ROCHESTER GREATER INTERNATIONAL, NY US",14,1,27,-2,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,107,34.4523201,38.47175744,28.68654585,49.93158511
638,35674,"ROCHESTER GREATER INTERNATIONAL, NY US",15,1,27,-2,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,128,41.1196416,45.91693312,34.2324224,59.588736
639,35675,"ROCHESTER GREATER INTERNATIONAL, NY US",16,1,27,-2.2,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,49,15.8884509,17.74210351,13.23540118,23.03316218
640,35676,"ROCHESTER GREATER INTERNATIONAL, NY US",17,1,27,-2.7,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,16,5.2159584,5.82448688,4.3461016,7.5625968
641,35677,"ROCHESTER GREATER INTERNATIONAL, NY US",18,1,27,-3.3,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,1,0.3272259,0.365402255,0.272686178,0.474475434
642,35678,"ROCHESTER GREATER INTERNATIONAL, NY US",19,1,27,-3.7,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
643,35679,"ROCHESTER GREATER INTERNATIONAL, NY US",20,1,27,-4,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
644,35680,"ROCHESTER GREATER INTERNATIONAL, NY US",21,1,27,-4.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
645,35681,"ROCHESTER GREATER INTERNATIONAL, NY US",22,1,27,-4.4,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
646,35682,"ROCHESTER GREATER INTERNATIONAL, NY US",23,1,27,-4.6,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
647,35683,"ROCHESTER GREATER INTERNATIONAL, NY US",24,1,28,-4.6,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
648,35684,"ROCHESTER GREATER INTERNATIONAL, NY US",1,1,28,-4.8,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
649,35685,"ROCHESTER GREATER INTERNATIONAL, NY US",2,1,28,-4.9,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
650,35686,"ROCHESTER GREATER INTERNATIONAL, NY US",3,1,28,-4.9,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
651,35687,"ROCHESTER GREATER INTERNATIONAL, NY US",4,1,28,-5.1,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
652,35688,"ROCHESTER GREATER INTERNATIONAL, NY US",5,1,28,-5.2,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
653,35689,"ROCHESTER GREATER INTERNATIONAL, NY US",6,1,28,-5.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
654,35690,"ROCHESTER GREATER INTERNATIONAL, NY US",7,1,28,-5.4,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
655,35691,"ROCHESTER GREATER INTERNATIONAL, NY US",8,1,28,-5.4,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,33,10.8424701,12.10742494,9.033135478,15.71927228
656,35692,"ROCHESTER GREATER INTERNATIONAL, NY US",9,1,28,-4.9,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,198,63.7922736,71.23470552,53.07900221,92.41565974
657,35693,"ROCHESTER GREATER INTERNATIONAL, NY US",10,1,28,-4.1,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,356,112.3896984,125.5018299,93.39550085,162.6963032
658,35694,"ROCHESTER GREATER INTERNATIONAL, NY US",11,1,28,-3.3,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,467,145.1759631,162.1131588,120.5281161,210.0426615
659,35695,"ROCHESTER GREATER INTERNATIONAL, NY US",12,1,28,-2.7,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,524,161.4792984,180.3185499,133.9971949,233.56271
660,35696,"ROCHESTER GREATER INTERNATIONAL, NY US",13,1,28,-2.2,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,461,142.8145269,159.4762217,118.5717888,206.6303867
661,35697,"ROCHESTER GREATER INTERNATIONAL, NY US",14,1,28,-1.9,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,284,89.6459064,100.1045955,74.53781285,129.8155232
662,35698,"ROCHESTER GREATER INTERNATIONAL, NY US",15,1,28,-1.9,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,315,99.0884475,110.6487664,82.36812445,143.4678299
663,35699,"ROCHESTER GREATER INTERNATIONAL, NY US",16,1,28,-2.1,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,218,69.3687336,77.46175252,57.70881421,100.4838831
664,35700,"ROCHESTER GREATER INTERNATIONAL, NY US",17,1,28,-2.6,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,63,20.4265341,22.80962975,17.01388848,29.61005768
665,35701,"ROCHESTER GREATER INTERNATIONAL, NY US",18,1,28,-3.2,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,1,0.3271089,0.365271605,0.272588678,0.474305784
666,35702,"ROCHESTER GREATER INTERNATIONAL, NY US",19,1,28,-3.6,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
667,35703,"ROCHESTER GREATER INTERNATIONAL, NY US",20,1,28,-3.9,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
668,35704,"ROCHESTER GREATER INTERNATIONAL, NY US",21,1,28,-4.1,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
669,35705,"ROCHESTER GREATER INTERNATIONAL, NY US",22,1,28,-4.3,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
670,35706,"ROCHESTER GREATER INTERNATIONAL, NY US",23,1,28,-4.4,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
671,35707,"ROCHESTER GREATER INTERNATIONAL, NY US",24,1,29,-4.4,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
672,35708,"ROCHESTER GREATER INTERNATIONAL, NY US",1,1,29,-4.7,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
673,35709,"ROCHESTER GREATER INTERNATIONAL, NY US",2,1,29,-4.8,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
674,35710,"ROCHESTER GREATER INTERNATIONAL, NY US",3,1,29,-4.8,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
675,35711,"ROCHESTER GREATER INTERNATIONAL, NY US",4,1,29,-5,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
676,35712,"ROCHESTER GREATER INTERNATIONAL, NY US",5,1,29,-5.1,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
677,35713,"ROCHESTER GREATER INTERNATIONAL, NY US",6,1,29,-5.2,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
678,35714,"ROCHESTER GREATER INTERNATIONAL, NY US",7,1,29,-5.3,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
679,35715,"ROCHESTER GREATER INTERNATIONAL, NY US",8,1,29,-5.3,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,6,1.9763424,2.20691568,1.646877413,2.865620138
680,35716,"ROCHESTER GREATER INTERNATIONAL, NY US",9,1,29,-4.7,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,27,8.8546851,9.887731695,7.377393853,12.83774746
681,35717,"ROCHESTER GREATER INTERNATIONAL, NY US",10,1,29,-3.9,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,50,16.3104,18.21328,13.58682031,23.64477844
682,35718,"ROCHESTER GREATER INTERNATIONAL, NY US",11,1,29,-3.1,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,116,37.4628264,41.83348948,31.19114285,54.29256315
683,35719,"ROCHESTER GREATER INTERNATIONAL, NY US",12,1,29,-2.5,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,210,66.98034,74.794713,55.72558031,97.02797344
684,35720,"ROCHESTER GREATER INTERNATIONAL, NY US",13,1,29,-2.1,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,139,44.6159559,49.82115076,37.13993255,64.65216346
685,35721,"ROCHESTER GREATER INTERNATIONAL, NY US",14,1,29,-1.8,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,61,19.7252589,22.02653911,16.4300063,28.59373456
686,35722,"ROCHESTER GREATER INTERNATIONAL, NY US",15,1,29,-1.8,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,47,15.2212461,16.99705815,12.67979498,22.06612238
687,35723,"ROCHESTER GREATER INTERNATIONAL, NY US",16,1,29,-2,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,41,13.2963369,14.8475762,11.07679793,19.27612373
688,35724,"ROCHESTER GREATER INTERNATIONAL, NY US",17,1,29,-2.5,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,9,2.9340819,3.276391455,2.444900428,4.254246984
689,35725,"ROCHESTER GREATER INTERNATIONAL, NY US",18,1,29,-3.1,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
690,35726,"ROCHESTER GREATER INTERNATIONAL, NY US",19,1,29,-3.4,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
691,35727,"ROCHESTER GREATER INTERNATIONAL, NY US",20,1,29,-3.8,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
692,35728,"ROCHESTER GREATER INTERNATIONAL, NY US",21,1,29,-4,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
693,35729,"ROCHESTER GREATER INTERNATIONAL, NY US",22,1,29,-4.2,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
694,35730,"ROCHESTER GREATER INTERNATIONAL, NY US",23,1,29,-4.4,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
695,35731,"ROCHESTER GREATER INTERNATIONAL, NY US",24,1,30,-4.4,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
696,35732,"ROCHESTER GREATER INTERNATIONAL, NY US",1,1,30,-4.6,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
697,35733,"ROCHESTER GREATER INTERNATIONAL, NY US",2,1,30,-4.7,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
698,35734,"ROCHESTER GREATER INTERNATIONAL, NY US",3,1,30,-4.8,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
699,35735,"ROCHESTER GREATER INTERNATIONAL, NY US",4,1,30,-5,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
700,35736,"ROCHESTER GREATER INTERNATIONAL, NY US",5,1,30,-5.1,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
701,35737,"ROCHESTER GREATER INTERNATIONAL, NY US",6,1,30,-5.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
702,35738,"ROCHESTER GREATER INTERNATIONAL, NY US",7,1,30,-5.4,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
703,35739,"ROCHESTER GREATER INTERNATIONAL, NY US",8,1,30,-5.4,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,9,2.9646189,3.310491105,2.470347928,4.298525634
704,35740,"ROCHESTER GREATER INTERNATIONAL, NY US",9,1,30,-4.8,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,50,16.36305,18.2720725,13.63069531,23.72112094
705,35741,"ROCHESTER GREATER INTERNATIONAL, NY US",10,1,30,-4,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,72,23.4398016,26.17444512,19.5224274,33.976719
706,35742,"ROCHESTER GREATER INTERNATIONAL, NY US",11,1,30,-3.2,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,99,32.0432409,35.78161901,26.6823943,46.44191506
707,35743,"ROCHESTER GREATER INTERNATIONAL, NY US",12,1,30,-2.6,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,223,71.0510781,79.34037055,59.10619948,102.9186067
708,35744,"ROCHESTER GREATER INTERNATIONAL, NY US",13,1,30,-2.2,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,556,170.3908704,190.2698053,141.3519009,246.4112006
709,35745,"ROCHESTER GREATER INTERNATIONAL, NY US",14,1,30,-1.8,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,341,106.9160829,119.3896259,88.85581605,154.7817318
710,35746,"ROCHESTER GREATER INTERNATIONAL, NY US",15,1,30,-1.8,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,152,48.6659616,54.34365712,40.5070994,70.5166494
711,35747,"ROCHESTER GREATER INTERNATIONAL, NY US",16,1,30,-2.1,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,33,10.7150571,11.9651471,8.926957978,15.53452343
712,35748,"ROCHESTER GREATER INTERNATIONAL, NY US",17,1,30,-2.5,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,20,6.51246,7.272247,5.42622125,9.44221875
713,35749,"ROCHESTER GREATER INTERNATIONAL, NY US",18,1,30,-3.1,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,3,0.9807651,1.095187695,0.817285603,1.422090309
714,35750,"ROCHESTER GREATER INTERNATIONAL, NY US",19,1,30,-3.4,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
715,35751,"ROCHESTER GREATER INTERNATIONAL, NY US",20,1,30,-3.8,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
716,35752,"ROCHESTER GREATER INTERNATIONAL, NY US",21,1,30,-4.1,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
717,35753,"ROCHESTER GREATER INTERNATIONAL, NY US",22,1,30,-4.2,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,1,0.3282789,0.366578105,0.273563678,0.476002284
718,35754,"ROCHESTER GREATER INTERNATIONAL, NY US",23,1,30,-4.5,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
719,35755,"ROCHESTER GREATER INTERNATIONAL, NY US",24,1,31,-4.5,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
720,35756,"ROCHESTER GREATER INTERNATIONAL, NY US",1,1,31,-4.7,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
721,35757,"ROCHESTER GREATER INTERNATIONAL, NY US",2,1,31,-4.8,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
722,35758,"ROCHESTER GREATER INTERNATIONAL, NY US",3,1,31,-4.9,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
723,35759,"ROCHESTER GREATER INTERNATIONAL, NY US",4,1,31,-5.1,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
724,35760,"ROCHESTER GREATER INTERNATIONAL, NY US",5,1,31,-5.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
725,35761,"ROCHESTER GREATER INTERNATIONAL, NY US",6,1,31,-5.4,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
726,35762,"ROCHESTER GREATER INTERNATIONAL, NY US",7,1,31,-5.4,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
727,35763,"ROCHESTER GREATER INTERNATIONAL, NY US",8,1,31,-5.4,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,39,12.8056149,14.29960331,10.66819443,18.56491613
728,35764,"ROCHESTER GREATER INTERNATIONAL, NY US",9,1,31,-4.9,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,209,67.2555939,75.10207985,55.95582668,97.42798013
729,35765,"ROCHESTER GREATER INTERNATIONAL, NY US",10,1,31,-4.1,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,383,120.5506671,134.6149116,100.154968,174.4873949
730,35766,"ROCHESTER GREATER INTERNATIONAL, NY US",11,1,31,-3.3,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,509,157.4821059,175.8550183,130.6983048,227.7996399
731,35767,"ROCHESTER GREATER INTERNATIONAL, NY US",12,1,31,-2.6,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,581,177.8144109,198.5594255,147.4792916,257.1150555
732,35768,"ROCHESTER GREATER INTERNATIONAL, NY US",13,1,31,-2.2,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,585,178.6826925,199.5290066,148.1931963,258.3641732
733,35769,"ROCHESTER GREATER INTERNATIONAL, NY US",14,1,31,-1.9,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,518,159.2545416,177.8342381,132.1561842,230.3500707
734,35770,"ROCHESTER GREATER INTERNATIONAL, NY US",15,1,31,-1.9,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,401,124.9307079,139.5059572,103.7757637,180.8085278
735,35771,"ROCHESTER GREATER INTERNATIONAL, NY US",16,1,31,-2.1,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,241,76.4928939,85.41706485,63.62374168,110.7915281
736,35772,"ROCHESTER GREATER INTERNATIONAL, NY US",17,1,31,-2.6,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,73,23.6432181,26.40159355,19.69164073,34.27136543
737,35773,"ROCHESTER GREATER INTERNATIONAL, NY US",18,1,31,-3.2,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986681,2,0.6541476,0.73046482,0.545114713,0.948505538
738,35774,"ROCHESTER GREATER INTERNATIONAL, NY US",19,1,31,-3.6,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
739,35775,"ROCHESTER GREATER INTERNATIONAL, NY US",20,1,31,-3.9,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
740,35776,"ROCHESTER GREATER INTERNATIONAL, NY US",21,1,31,-4.2,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
741,35777,"ROCHESTER GREATER INTERNATIONAL, NY US",22,1,31,-4.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
742,35778,"ROCHESTER GREATER INTERNATIONAL, NY US",23,1,31,-4.6,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
