,Unnamed: 0,name,time,month,day,hourly_temperature(albany),hourly_wind_speed(albany),AWT26_Power(albany),AWP_200_Power(albany),D2CF_200_Power(albany),AN_Bonus_150/30_Power(albany),Aria_20_Power(albany),WWD-1_D64_Power(albany),solar(albany),Solar_AllMax(albany),Solar_TrinaSolar(albany),Solar_Mitsubishi(albany),Solar_FirstSolar(albany)
140,26417,"ALBANY INTERNATIONAL AIRPORT, NY US",21,1,6,-4,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,0,0,0,0,0
141,26418,"ALBANY INTERNATIONAL AIRPORT, NY US",22,1,6,-4.2,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,0,0,0,0,0
142,26419,"ALBANY INTERNATIONAL AIRPORT, NY US",23,1,6,-4.4,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
143,26420,"ALBANY INTERNATIONAL AIRPORT, NY US",24,1,7,-5.4,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,0,0,0,0,0
144,26421,"ALBANY INTERNATIONAL AIRPORT, NY US",1,1,7,-4.9,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
145,26422,"ALBANY INTERNATIONAL AIRPORT, NY US",2,1,7,-5.1,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
146,26423,"ALBANY INTERNATIONAL AIRPORT, NY US",3,1,7,-5.3,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
147,26424,"ALBANY INTERNATIONAL AIRPORT, NY US",4,1,7,-5.3,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
148,26425,"ALBANY INTERNATIONAL AIRPORT, NY US",5,1,7,-5.4,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
149,26426,"ALBANY INTERNATIONAL AIRPORT, NY US",6,1,7,-5.6,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
150,26427,"ALBANY INTERNATIONAL AIRPORT, NY US",7,1,7,-5.7,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
151,26428,"ALBANY INTERNATIONAL AIRPORT, NY US",8,1,7,-5.7,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,17,5.6010291,6.254482495,4.666925478,8.120879334
152,26429,"ALBANY INTERNATIONAL AIRPORT, NY US",9,1,7,-4.9,3.9,33.64856969,33.60712409,64.44172817,44.67848638,6.987302854,345.8103039,130,42.1941,47.116745,35.12673531,61.14560644
153,26430,"ALBANY INTERNATIONAL AIRPORT, NY US",10,1,7,-4.1,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,176,56.6754144,63.28754608,47.1653336,82.1136624
154,26431,"ALBANY INTERNATIONAL AIRPORT, NY US",11,1,7,-3.2,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,255,81.1393425,90.60559913,67.48139508,117.514153
155,26432,"ALBANY INTERNATIONAL AIRPORT, NY US",12,1,7,-2.5,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,334,105.0769344,117.3359101,87.33298191,152.1249864
156,26433,"ALBANY INTERNATIONAL AIRPORT, NY US",13,1,7,-2.1,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,282,89.1003816,99.49542612,74.08555421,129.0269127
157,26434,"ALBANY INTERNATIONAL AIRPORT, NY US",14,1,7,-1.7,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,244,77.3052024,86.32414268,64.29765085,111.96629
158,26435,"ALBANY INTERNATIONAL AIRPORT, NY US",15,1,7,-1.7,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,174,55.5549984,62.03641488,46.23310391,80.49054364
159,26436,"ALBANY INTERNATIONAL AIRPORT, NY US",16,1,7,-2,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,66,21.3459444,23.83630458,17.77926191,30.94238194
160,26437,"ALBANY INTERNATIONAL AIRPORT, NY US",17,1,7,-2.6,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,7,2.2833741,2.549767745,1.902710228,3.310788534
161,26438,"ALBANY INTERNATIONAL AIRPORT, NY US",18,1,7,-3.1,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,0,0,0,0,0
162,26439,"ALBANY INTERNATIONAL AIRPORT, NY US",19,1,7,-3.5,3.9,33.64856969,33.60712409,64.44172817,44.67848638,6.987302854,345.8103039,0,0,0,0,0
163,26440,"ALBANY INTERNATIONAL AIRPORT, NY US",20,1,7,-3.9,3.9,33.64856969,33.60712409,64.44172817,44.67848638,6.987302854,345.8103039,0,0,0,0,0
164,26441,"ALBANY INTERNATIONAL AIRPORT, NY US",21,1,7,-4.2,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,0,0,0,0,0
165,26442,"ALBANY INTERNATIONAL AIRPORT, NY US",22,1,7,-4.3,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,0,0,0,0,0
166,26443,"ALBANY INTERNATIONAL AIRPORT, NY US",23,1,7,-4.6,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,0,0,0,0,0
167,26444,"ALBANY INTERNATIONAL AIRPORT, NY US",24,1,8,-5.5,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,0,0,0,0,0
168,26445,"ALBANY INTERNATIONAL AIRPORT, NY US",1,1,8,-5.1,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
169,26446,"ALBANY INTERNATIONAL AIRPORT, NY US",2,1,8,-5.2,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
170,26447,"ALBANY INTERNATIONAL AIRPORT, NY US",3,1,8,-5.4,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
171,26448,"ALBANY INTERNATIONAL AIRPORT, NY US",4,1,8,-5.4,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
172,26449,"ALBANY INTERNATIONAL AIRPORT, NY US",5,1,8,-5.6,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
173,26450,"ALBANY INTERNATIONAL AIRPORT, NY US",6,1,8,-5.7,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
174,26451,"ALBANY INTERNATIONAL AIRPORT, NY US",7,1,8,-5.8,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
175,26452,"ALBANY INTERNATIONAL AIRPORT, NY US",8,1,8,-5.8,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,2,0.6602316,0.73725862,0.550184713,0.957327338
176,26453,"ALBANY INTERNATIONAL AIRPORT, NY US",9,1,8,-5.1,3.9,33.64856969,33.60712409,64.44172817,44.67848638,6.987302854,345.8103039,10,3.29016,3.674012,2.741592813,4.770519938
177,26454,"ALBANY INTERNATIONAL AIRPORT, NY US",10,1,8,-4.2,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,34,11.1221004,12.41967878,9.266021912,16.12459414
178,26455,"ALBANY INTERNATIONAL AIRPORT, NY US",11,1,8,-3.3,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,61,19.8323139,22.14608386,16.5192188,28.74896431
179,26456,"ALBANY INTERNATIONAL AIRPORT, NY US",12,1,8,-2.7,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,138,44.3966976,49.57631232,36.95779121,64.33482634
180,26457,"ALBANY INTERNATIONAL AIRPORT, NY US",13,1,8,-2.2,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,146,46.8440124,52.30914718,38.99251291,67.87861474
181,26458,"ALBANY INTERNATIONAL AIRPORT, NY US",14,1,8,-1.9,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,114,36.6648624,40.94242968,30.52712591,53.13649084
182,26459,"ALBANY INTERNATIONAL AIRPORT, NY US",15,1,8,-1.9,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,95,30.6174075,34.18943837,25.49580758,44.37610223
183,26460,"ALBANY INTERNATIONAL AIRPORT, NY US",16,1,8,-2.2,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,34,11.0425404,12.33083678,9.199721913,16.00923214
184,26461,"ALBANY INTERNATIONAL AIRPORT, NY US",17,1,8,-2.8,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,2,0.6532116,0.72941962,0.544334713,0.947148338
185,26462,"ALBANY INTERNATIONAL AIRPORT, NY US",18,1,8,-3.3,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,0,0,0,0,0
186,26463,"ALBANY INTERNATIONAL AIRPORT, NY US",19,1,8,-3.8,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,0,0,0,0,0
187,26464,"ALBANY INTERNATIONAL AIRPORT, NY US",20,1,8,-4.1,3.9,33.64856969,33.60712409,64.44172817,44.67848638,6.987302854,345.8103039,0,0,0,0,0
188,26465,"ALBANY INTERNATIONAL AIRPORT, NY US",21,1,8,-4.4,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,0,0,0,0,0
189,26466,"ALBANY INTERNATIONAL AIRPORT, NY US",22,1,8,-4.6,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,0,0,0,0,0
190,26467,"ALBANY INTERNATIONAL AIRPORT, NY US",23,1,8,-4.8,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,0,0,0,0,0
191,26468,"ALBANY INTERNATIONAL AIRPORT, NY US",24,1,9,-5.7,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,0,0,0,0,0
192,26469,"ALBANY INTERNATIONAL AIRPORT, NY US",1,1,9,-5.3,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
193,26470,"ALBANY INTERNATIONAL AIRPORT, NY US",2,1,9,-5.4,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
194,26471,"ALBANY INTERNATIONAL AIRPORT, NY US",3,1,9,-5.6,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
195,26472,"ALBANY INTERNATIONAL AIRPORT, NY US",4,1,9,-5.7,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
196,26473,"ALBANY INTERNATIONAL AIRPORT, NY US",5,1,9,-5.8,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
197,26474,"ALBANY INTERNATIONAL AIRPORT, NY US",6,1,9,-5.9,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
198,26475,"ALBANY INTERNATIONAL AIRPORT, NY US",7,1,9,-5.9,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
199,26476,"ALBANY INTERNATIONAL AIRPORT, NY US",8,1,9,-5.9,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,9,2.9698839,3.316370355,2.474735428,4.306159884
200,26477,"ALBANY INTERNATIONAL AIRPORT, NY US",9,1,9,-5.3,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,42,13.7813256,15.38914692,11.48078321,19.97918134
201,26478,"ALBANY INTERNATIONAL AIRPORT, NY US",10,1,9,-4.4,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,78,25.4131956,28.37806842,21.16505771,36.83623174
202,26479,"ALBANY INTERNATIONAL AIRPORT, NY US",11,1,9,-3.5,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,113,36.5587431,40.8239298,30.43916348,52.98309923
203,26480,"ALBANY INTERNATIONAL AIRPORT, NY US",12,1,9,-2.8,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,124,39.9681264,44.63107448,33.27491485,57.92117655
204,26481,"ALBANY INTERNATIONAL AIRPORT, NY US",13,1,9,-2.4,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,174,55.6975044,62.19554658,46.35185891,80.69717734
205,26482,"ALBANY INTERNATIONAL AIRPORT, NY US",14,1,9,-2,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,273,86.3110521,96.38067485,71.77146198,124.9929775
206,26483,"ALBANY INTERNATIONAL AIRPORT, NY US",15,1,9,-2.1,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,173,55.3227531,61.7770743,46.0402851,80.15452381
207,26484,"ALBANY INTERNATIONAL AIRPORT, NY US",16,1,9,-2.3,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,45,14.6030175,16.30670288,12.1649857,21.17008111
208,26485,"ALBANY INTERNATIONAL AIRPORT, NY US",17,1,9,-2.9,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,10,3.26442,3.645269,2.720142813,4.733196938
209,26486,"ALBANY INTERNATIONAL AIRPORT, NY US",18,1,9,-3.4,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
210,26487,"ALBANY INTERNATIONAL AIRPORT, NY US",19,1,9,-3.9,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,0,0,0,0,0
211,26488,"ALBANY INTERNATIONAL AIRPORT, NY US",20,1,9,-4.3,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,0,0,0,0,0
212,26489,"ALBANY INTERNATIONAL AIRPORT, NY US",21,1,9,-4.6,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,0,0,0,0,0
213,26490,"ALBANY INTERNATIONAL AIRPORT, NY US",22,1,9,-4.8,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,0,0,0,0,0
214,26491,"ALBANY INTERNATIONAL AIRPORT, NY US",23,1,9,-4.9,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
215,26492,"ALBANY INTERNATIONAL AIRPORT, NY US",24,1,10,-5.8,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,0,0,0,0,0
216,26493,"ALBANY INTERNATIONAL AIRPORT, NY US",1,1,10,-5.5,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
217,26494,"ALBANY INTERNATIONAL AIRPORT, NY US",2,1,10,-5.6,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
218,26495,"ALBANY INTERNATIONAL AIRPORT, NY US",3,1,10,-5.8,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
219,26496,"ALBANY INTERNATIONAL AIRPORT, NY US",4,1,10,-5.9,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
220,26497,"ALBANY INTERNATIONAL AIRPORT, NY US",5,1,10,-6,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
221,26498,"ALBANY INTERNATIONAL AIRPORT, NY US",6,1,10,-6.1,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
222,26499,"ALBANY INTERNATIONAL AIRPORT, NY US",7,1,10,-6.2,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
223,26500,"ALBANY INTERNATIONAL AIRPORT, NY US",8,1,10,-6.2,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,6,1.9826604,2.21397078,1.652142413,2.874781238
224,26501,"ALBANY INTERNATIONAL AIRPORT, NY US",9,1,10,-5.5,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,46,15.0981384,16.85958788,12.57739791,21.88781344
225,26502,"ALBANY INTERNATIONAL AIRPORT, NY US",10,1,10,-4.7,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,85,27.7028175,30.93481287,23.07071195,40.15376386
226,26503,"ALBANY INTERNATIONAL AIRPORT, NY US",11,1,10,-3.7,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,154,49.6378344,55.42891508,41.31572541,71.92456714
227,26504,"ALBANY INTERNATIONAL AIRPORT, NY US",12,1,10,-3,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,200,63.978,71.4421,53.232125,92.683275
228,26505,"ALBANY INTERNATIONAL AIRPORT, NY US",13,1,10,-2.6,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,262,83.1183996,92.81554622,69.12311121,120.3761112
229,26506,"ALBANY INTERNATIONAL AIRPORT, NY US",14,1,10,-2.2,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,181,57.8513829,64.60071091,48.14160905,83.81503141
230,26507,"ALBANY INTERNATIONAL AIRPORT, NY US",15,1,10,-2.2,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,158,50.6276556,56.53421542,42.13799071,73.35716134
231,26508,"ALBANY INTERNATIONAL AIRPORT, NY US",16,1,10,-2.4,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,80,25.872,28.8904,21.54674,37.500828
232,26509,"ALBANY INTERNATIONAL AIRPORT, NY US",17,1,10,-3,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,29,9.4508709,10.5534725,7.873983303,13.70197936
233,26510,"ALBANY INTERNATIONAL AIRPORT, NY US",18,1,10,-3.6,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
234,26511,"ALBANY INTERNATIONAL AIRPORT, NY US",19,1,10,-3.9,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,0,0,0,0,0
235,26512,"ALBANY INTERNATIONAL AIRPORT, NY US",20,1,10,-4.3,3.9,33.64856969,33.60712409,64.44172817,44.67848638,6.987302854,345.8103039,0,0,0,0,0
236,26513,"ALBANY INTERNATIONAL AIRPORT, NY US",21,1,10,-4.6,3.9,33.64856969,33.60712409,64.44172817,44.67848638,6.987302854,345.8103039,0,0,0,0,0
237,26514,"ALBANY INTERNATIONAL AIRPORT, NY US",22,1,10,-4.8,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,0,0,0,0,0
238,26515,"ALBANY INTERNATIONAL AIRPORT, NY US",23,1,10,-5.1,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,0,0,0,0,0
239,26516,"ALBANY INTERNATIONAL AIRPORT, NY US",24,1,11,-5.9,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,0,0,0,0,0
240,26517,"ALBANY INTERNATIONAL AIRPORT, NY US",1,1,11,-5.6,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
241,26518,"ALBANY INTERNATIONAL AIRPORT, NY US",2,1,11,-5.7,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
242,26519,"ALBANY INTERNATIONAL AIRPORT, NY US",3,1,11,-5.9,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
243,26520,"ALBANY INTERNATIONAL AIRPORT, NY US",4,1,11,-6.1,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
244,26521,"ALBANY INTERNATIONAL AIRPORT, NY US",5,1,11,-6.2,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
245,26522,"ALBANY INTERNATIONAL AIRPORT, NY US",6,1,11,-6.3,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
246,26523,"ALBANY INTERNATIONAL AIRPORT, NY US",7,1,11,-6.3,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
247,26524,"ALBANY INTERNATIONAL AIRPORT, NY US",8,1,11,-6.3,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,13,4.2940911,4.795068395,3.578059103,6.226073709
248,26525,"ALBANY INTERNATIONAL AIRPORT, NY US",9,1,11,-5.6,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,150,48.70305,54.3850725,40.53925781,70.57170844
249,26526,"ALBANY INTERNATIONAL AIRPORT, NY US",10,1,11,-4.8,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,309,98.3145609,109.784593,81.73097605,142.3536339
250,26527,"ALBANY INTERNATIONAL AIRPORT, NY US",11,1,11,-3.8,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,417,130.6082781,145.8459105,108.4799555,189.0132499
251,26528,"ALBANY INTERNATIONAL AIRPORT, NY US",12,1,11,-3.1,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,475,147.4183875,164.6171994,122.3811895,213.2781959
252,26529,"ALBANY INTERNATIONAL AIRPORT, NY US",13,1,11,-2.7,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,468,145.1418696,162.0750877,120.4977677,209.9912432
253,26530,"ALBANY INTERNATIONAL AIRPORT, NY US",14,1,11,-2.3,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,405,126.3095775,141.0456949,104.918142,182.8010519
254,26531,"ALBANY INTERNATIONAL AIRPORT, NY US",15,1,11,-2.3,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,267,84.5640531,94.42985929,70.32234235,122.4666998
255,26532,"ALBANY INTERNATIONAL AIRPORT, NY US",16,1,11,-2.5,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,193,61.6732851,68.86850169,51.31722898,89.34727223
256,26533,"ALBANY INTERNATIONAL AIRPORT, NY US",17,1,11,-3.1,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,32,10.4289216,11.64562912,8.6886464,15.1197648
257,26534,"ALBANY INTERNATIONAL AIRPORT, NY US",18,1,11,-3.6,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
258,26535,"ALBANY INTERNATIONAL AIRPORT, NY US",19,1,11,-4.1,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
259,26536,"ALBANY INTERNATIONAL AIRPORT, NY US",20,1,11,-4.4,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,0,0,0,0,0
260,26537,"ALBANY INTERNATIONAL AIRPORT, NY US",21,1,11,-4.7,3.9,33.64856969,33.60712409,64.44172817,44.67848638,6.987302854,345.8103039,0,0,0,0,0
261,26538,"ALBANY INTERNATIONAL AIRPORT, NY US",22,1,11,-4.9,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,0,0,0,0,0
262,26539,"ALBANY INTERNATIONAL AIRPORT, NY US",23,1,11,-5.1,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,0,0,0,0,0
263,26540,"ALBANY INTERNATIONAL AIRPORT, NY US",24,1,12,-6.1,3.8,29.7082001,30.06927718,60.53750183,40.93278394,6.659244517,325.1202551,0,0,0,0,0
264,26541,"ALBANY INTERNATIONAL AIRPORT, NY US",1,1,12,-5.7,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,0,0,0,0,0
265,26542,"ALBANY INTERNATIONAL AIRPORT, NY US",2,1,12,-5.8,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
266,26543,"ALBANY INTERNATIONAL AIRPORT, NY US",3,1,12,-6.1,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,0,0,0,0,0
267,26544,"ALBANY INTERNATIONAL AIRPORT, NY US",4,1,12,-6.2,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
268,26545,"ALBANY INTERNATIONAL AIRPORT, NY US",5,1,12,-6.3,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
269,26546,"ALBANY INTERNATIONAL AIRPORT, NY US",6,1,12,-6.3,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
270,26547,"ALBANY INTERNATIONAL AIRPORT, NY US",7,1,12,-6.4,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,0,0,0,0,0
271,26548,"ALBANY INTERNATIONAL AIRPORT, NY US",8,1,12,-6.4,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,8,2.6448576,2.95342432,2.2039154,3.8349078
272,26549,"ALBANY INTERNATIONAL AIRPORT, NY US",9,1,12,-5.7,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,57,18.6998931,20.8815473,15.57651273,27.10795508
273,26550,"ALBANY INTERNATIONAL AIRPORT, NY US",10,1,12,-4.8,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,142,46.0125156,51.38064242,38.30198571,66.67538734
274,26551,"ALBANY INTERNATIONAL AIRPORT, NY US",11,1,12,-3.8,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,269,85.6507029,95.6432849,71.2256628,124.0400687
275,26552,"ALBANY INTERNATIONAL AIRPORT, NY US",12,1,12,-3.2,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,330,104.13513,116.2842285,86.55364781,150.7650024
276,26553,"ALBANY INTERNATIONAL AIRPORT, NY US",13,1,12,-2.7,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,370,116.02164,129.557498,96.40106031,167.9410644
277,26554,"ALBANY INTERNATIONAL AIRPORT, NY US",14,1,12,-2.3,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,267,84.5640531,94.42985929,70.32234235,122.4666998
