,Unnamed: 0,name,time,month,day,hourly_temperature(binghamton),hourly_wind_speed(binghamton),AWT26_Power(binghamton),AWP_200_Power(binghamton),D2CF_200_Power(binghamton),AN_Bonus_150/30_Power(binghamton),Aria_20_Power(binghamton),WWD-1_D64_Power(binghamton),solar(binghamton),Solar_AllMax(binghamton),Solar_TrinaSolar(binghamton),Solar_Mitsubishi(binghamton),Solar_FirstSolar(binghamton)
149,43944,"BINGHAMTON GREATER AP, NY US",6,1,7,-5.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
150,43945,"BINGHAMTON GREATER AP, NY US",7,1,7,-5.4,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
151,43946,"BINGHAMTON GREATER AP, NY US",8,1,7,-5.4,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,17,5.5950621,6.247819345,4.661952978,8.112227184
152,43947,"BINGHAMTON GREATER AP, NY US",9,1,7,-4.9,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,130,42.1941,47.116745,35.12673531,61.14560644
153,43948,"BINGHAMTON GREATER AP, NY US",10,1,7,-4.3,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,176,56.7165984,63.33353488,47.1996536,82.1733792
154,43949,"BINGHAMTON GREATER AP, NY US",11,1,7,-3.7,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,255,81.2885175,90.77217788,67.60570758,117.7304567
155,43950,"BINGHAMTON GREATER AP, NY US",12,1,7,-3.1,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,334,105.3114024,117.5977327,87.52837191,152.464965
156,43951,"BINGHAMTON GREATER AP, NY US",13,1,7,-2.7,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,282,89.2983456,99.71648592,74.25052421,129.3139605
157,43952,"BINGHAMTON GREATER AP, NY US",14,1,7,-2.4,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,244,77.5050384,86.54729288,64.46418085,112.2560521
158,43953,"BINGHAMTON GREATER AP, NY US",15,1,7,-2.4,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,174,55.6975044,62.19554658,46.35185891,80.69717734
159,43954,"BINGHAMTON GREATER AP, NY US",16,1,7,-2.7,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,66,21.3999984,23.89666488,17.82430691,31.02076024
160,43955,"BINGHAMTON GREATER AP, NY US",17,1,7,-3.2,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,7,2.2882881,2.555255045,1.906805228,3.317913834
161,43956,"BINGHAMTON GREATER AP, NY US",18,1,7,-3.6,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
162,43957,"BINGHAMTON GREATER AP, NY US",19,1,7,-3.9,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
163,43958,"BINGHAMTON GREATER AP, NY US",20,1,7,-4.2,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
164,43959,"BINGHAMTON GREATER AP, NY US",21,1,7,-4.3,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
165,43960,"BINGHAMTON GREATER AP, NY US",22,1,7,-4.5,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
166,43961,"BINGHAMTON GREATER AP, NY US",23,1,7,-4.7,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
167,43962,"BINGHAMTON GREATER AP, NY US",24,1,8,-5.6,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
168,43963,"BINGHAMTON GREATER AP, NY US",1,1,8,-4.9,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
169,43964,"BINGHAMTON GREATER AP, NY US",2,1,8,-5.1,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
170,43965,"BINGHAMTON GREATER AP, NY US",3,1,8,-5.2,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
171,43966,"BINGHAMTON GREATER AP, NY US",4,1,8,-5.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
172,43967,"BINGHAMTON GREATER AP, NY US",5,1,8,-5.4,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
173,43968,"BINGHAMTON GREATER AP, NY US",6,1,8,-5.4,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
174,43969,"BINGHAMTON GREATER AP, NY US",7,1,8,-5.5,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
175,43970,"BINGHAMTON GREATER AP, NY US",8,1,8,-5.6,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,2,0.6597636,0.73673602,0.549794713,0.956648738
176,43971,"BINGHAMTON GREATER AP, NY US",9,1,8,-5.1,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,10,3.29016,3.674012,2.741592813,4.770519938
177,43972,"BINGHAMTON GREATER AP, NY US",10,1,8,-4.5,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,34,11.1340344,12.43300508,9.275966913,16.14189844
178,43973,"BINGHAMTON GREATER AP, NY US",11,1,8,-3.8,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,61,19.8679989,22.18593211,16.5489563,28.80070756
179,43974,"BINGHAMTON GREATER AP, NY US",12,1,8,-3.3,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,138,44.4935736,49.68449052,37.03852121,64.47529654
180,43975,"BINGHAMTON GREATER AP, NY US",13,1,8,-2.9,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,146,46.9635864,52.44267148,39.09215791,68.05199704
181,43976,"BINGHAMTON GREATER AP, NY US",14,1,8,-2.6,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,114,36.7582284,41.04668838,30.60493091,53.27187154
182,43977,"BINGHAMTON GREATER AP, NY US",15,1,8,-2.6,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,95,30.6952125,34.27632062,25.56064508,44.48891948
183,43978,"BINGHAMTON GREATER AP, NY US",16,1,8,-2.9,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,34,11.0703864,12.36193148,9.222926912,16.04960884
184,43979,"BINGHAMTON GREATER AP, NY US",17,1,8,-3.5,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,2,0.6548496,0.73124872,0.545699713,0.949523437
185,43980,"BINGHAMTON GREATER AP, NY US",18,1,8,-3.9,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
186,43981,"BINGHAMTON GREATER AP, NY US",19,1,8,-4.2,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
187,43982,"BINGHAMTON GREATER AP, NY US",20,1,8,-4.4,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
188,43983,"BINGHAMTON GREATER AP, NY US",21,1,8,-4.6,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
189,43984,"BINGHAMTON GREATER AP, NY US",22,1,8,-4.8,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
190,43985,"BINGHAMTON GREATER AP, NY US",23,1,8,-4.9,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
191,43986,"BINGHAMTON GREATER AP, NY US",24,1,9,-5.7,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
192,43987,"BINGHAMTON GREATER AP, NY US",1,1,9,-5.2,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
193,43988,"BINGHAMTON GREATER AP, NY US",2,1,9,-5.3,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
194,43989,"BINGHAMTON GREATER AP, NY US",3,1,9,-5.4,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
195,43990,"BINGHAMTON GREATER AP, NY US",4,1,9,-5.6,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
196,43991,"BINGHAMTON GREATER AP, NY US",5,1,9,-5.6,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
197,43992,"BINGHAMTON GREATER AP, NY US",6,1,9,-5.7,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
198,43993,"BINGHAMTON GREATER AP, NY US",7,1,9,-5.7,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
199,43994,"BINGHAMTON GREATER AP, NY US",8,1,9,-5.8,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,9,2.9688309,3.315194505,2.473857928,4.304633034
200,43995,"BINGHAMTON GREATER AP, NY US",9,1,9,-5.3,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,42,13.7813256,15.38914692,11.48078321,19.97918134
201,43996,"BINGHAMTON GREATER AP, NY US",10,1,9,-4.7,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,78,25.4405736,28.40864052,21.18787271,36.87592984
202,43997,"BINGHAMTON GREATER AP, NY US",11,1,9,-4,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,113,36.6248481,40.89774704,30.49425098,53.07895148
203,43998,"BINGHAMTON GREATER AP, NY US",12,1,9,-3.4,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,124,40.0551744,44.72827808,33.34745485,58.04739615
204,43999,"BINGHAMTON GREATER AP, NY US",13,1,9,-3.1,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,174,55.8400104,62.35467828,46.47061391,80.90381104
205,44000,"BINGHAMTON GREATER AP, NY US",14,1,9,-2.8,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,273,86.5665801,96.66601444,71.98440198,125.3634931
206,44001,"BINGHAMTON GREATER AP, NY US",15,1,9,-2.8,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,173,55.4644401,61.93529145,46.1583576,80.35996996
207,44002,"BINGHAMTON GREATER AP, NY US",16,1,9,-3.1,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,45,14.6451375,16.35373688,12.2000857,21.23115511
208,44003,"BINGHAMTON GREATER AP, NY US",17,1,9,-3.7,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,10,3.27378,3.655721,2.727942813,4.746768938
209,44004,"BINGHAMTON GREATER AP, NY US",18,1,9,-4.1,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
210,44005,"BINGHAMTON GREATER AP, NY US",19,1,9,-4.3,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
211,44006,"BINGHAMTON GREATER AP, NY US",20,1,9,-4.6,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
212,44007,"BINGHAMTON GREATER AP, NY US",21,1,9,-4.8,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
213,44008,"BINGHAMTON GREATER AP, NY US",22,1,9,-5,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
214,44009,"BINGHAMTON GREATER AP, NY US",23,1,9,-5.2,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
215,44010,"BINGHAMTON GREATER AP, NY US",24,1,10,-5.8,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
216,44011,"BINGHAMTON GREATER AP, NY US",1,1,10,-5.4,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
217,44012,"BINGHAMTON GREATER AP, NY US",2,1,10,-5.6,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
218,44013,"BINGHAMTON GREATER AP, NY US",3,1,10,-5.7,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
219,44014,"BINGHAMTON GREATER AP, NY US",4,1,10,-5.8,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
220,44015,"BINGHAMTON GREATER AP, NY US",5,1,10,-5.8,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
221,44016,"BINGHAMTON GREATER AP, NY US",6,1,10,-5.9,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
222,44017,"BINGHAMTON GREATER AP, NY US",7,1,10,-6,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
223,44018,"BINGHAMTON GREATER AP, NY US",8,1,10,-6,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,6,1.9812564,2.21240298,1.650972413,2.872745438
224,44019,"BINGHAMTON GREATER AP, NY US",9,1,10,-5.5,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,46,15.0981384,16.85958788,12.57739791,21.88781344
225,44020,"BINGHAMTON GREATER AP, NY US",10,1,10,-4.8,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,85,27.7127625,30.94591813,23.07899945,40.16818411
226,44021,"BINGHAMTON GREATER AP, NY US",11,1,10,-4.2,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,154,49.7279244,55.52951558,41.39080041,72.05519764
227,44022,"BINGHAMTON GREATER AP, NY US",12,1,10,-3.6,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,200,64.1184,71.59888,53.349125,92.886855
228,44023,"BINGHAMTON GREATER AP, NY US",13,1,10,-3.2,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,262,83.3023236,93.02092802,69.27638121,120.642801
229,44024,"BINGHAMTON GREATER AP, NY US",14,1,10,-2.9,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,181,57.9996219,64.76624445,48.26514155,84.02997796
230,44025,"BINGHAMTON GREATER AP, NY US",15,1,10,-2.9,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,158,50.7570576,56.67871432,42.24582571,73.54479424
231,44026,"BINGHAMTON GREATER AP, NY US",16,1,10,-3.2,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,80,25.94688,28.974016,21.60914,37.609404
232,44027,"BINGHAMTON GREATER AP, NY US",17,1,10,-3.8,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,29,9.4780149,10.5837833,7.896603303,13.74133816
233,44028,"BINGHAMTON GREATER AP, NY US",18,1,10,-4.2,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
234,44029,"BINGHAMTON GREATER AP, NY US",19,1,10,-4.4,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
235,44030,"BINGHAMTON GREATER AP, NY US",20,1,10,-4.7,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
236,44031,"BINGHAMTON GREATER AP, NY US",21,1,10,-4.9,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
237,44032,"BINGHAMTON GREATER AP, NY US",22,1,10,-5.1,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
238,44033,"BINGHAMTON GREATER AP, NY US",23,1,10,-5.3,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
239,44034,"BINGHAMTON GREATER AP, NY US",24,1,11,-6,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
240,44035,"BINGHAMTON GREATER AP, NY US",1,1,11,-5.6,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
241,44036,"BINGHAMTON GREATER AP, NY US",2,1,11,-5.7,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
242,44037,"BINGHAMTON GREATER AP, NY US",3,1,11,-5.8,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
243,44038,"BINGHAMTON GREATER AP, NY US",4,1,11,-5.9,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
244,44039,"BINGHAMTON GREATER AP, NY US",5,1,11,-6,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
245,44040,"BINGHAMTON GREATER AP, NY US",6,1,11,-6.1,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
246,44041,"BINGHAMTON GREATER AP, NY US",7,1,11,-6.1,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
247,44042,"BINGHAMTON GREATER AP, NY US",8,1,11,-6.2,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,13,4.2925701,4.793369945,3.576791603,6.223868259
248,44043,"BINGHAMTON GREATER AP, NY US",9,1,11,-5.7,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,150,48.7206,54.40467,40.55388281,70.59715594
249,44044,"BINGHAMTON GREATER AP, NY US",10,1,11,-5,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,309,98.3868669,109.8653347,81.79123105,142.4584776
250,44045,"BINGHAMTON GREATER AP, NY US",11,1,11,-4.3,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,417,130.8522231,146.1183158,108.683243,189.3669701
251,44046,"BINGHAMTON GREATER AP, NY US",12,1,11,-3.7,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,475,147.7518375,164.9895519,122.6590645,213.7616984
252,44047,"BINGHAMTON GREATER AP, NY US",13,1,11,-3.3,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,468,145.4704056,162.4419529,120.7715476,210.4676203
253,44048,"BINGHAMTON GREATER AP, NY US",14,1,11,-3.1,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,405,126.6886575,141.4690009,105.234042,183.3507179
254,44049,"BINGHAMTON GREATER AP, NY US",15,1,11,-3.1,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,267,84.8139651,94.70892769,70.53060235,122.8290722
255,44050,"BINGHAMTON GREATER AP, NY US",16,1,11,-3.3,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,193,61.8539331,69.0702253,51.46776898,89.60921183
256,44051,"BINGHAMTON GREATER AP, NY US",17,1,11,-3.9,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,32,10.4588736,11.67907552,8.7136064,15.1631952
257,44052,"BINGHAMTON GREATER AP, NY US",18,1,11,-4.3,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
258,44053,"BINGHAMTON GREATER AP, NY US",19,1,11,-4.7,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
259,44054,"BINGHAMTON GREATER AP, NY US",20,1,11,-4.9,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
260,44055,"BINGHAMTON GREATER AP, NY US",21,1,11,-5.2,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
261,44056,"BINGHAMTON GREATER AP, NY US",22,1,11,-5.3,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
262,44057,"BINGHAMTON GREATER AP, NY US",23,1,11,-5.5,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
263,44058,"BINGHAMTON GREATER AP, NY US",24,1,12,-6.2,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
264,44059,"BINGHAMTON GREATER AP, NY US",1,1,12,-5.7,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
265,44060,"BINGHAMTON GREATER AP, NY US",2,1,12,-5.9,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
266,44061,"BINGHAMTON GREATER AP, NY US",3,1,12,-6,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
267,44062,"BINGHAMTON GREATER AP, NY US",4,1,12,-6.1,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
268,44063,"BINGHAMTON GREATER AP, NY US",5,1,12,-6.1,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
269,44064,"BINGHAMTON GREATER AP, NY US",6,1,12,-6.2,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
270,44065,"BINGHAMTON GREATER AP, NY US",7,1,12,-6.2,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
271,44066,"BINGHAMTON GREATER AP, NY US",8,1,12,-6.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,8,2.6439216,2.95237912,2.2031354,3.8335506
272,44067,"BINGHAMTON GREATER AP, NY US",9,1,12,-5.8,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,57,18.7065621,20.88899435,15.58207023,27.11762513
273,44068,"BINGHAMTON GREATER AP, NY US",10,1,12,-5.1,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,142,46.0623576,51.43629932,38.34352071,66.74765824
274,44069,"BINGHAMTON GREATER AP, NY US",11,1,12,-4.4,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,269,85.8395409,95.85415401,71.3830278,124.3138838
275,44070,"BINGHAMTON GREATER AP, NY US",12,1,12,-3.9,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,330,104.4054,116.58603,86.77887281,151.1568939
276,44071,"BINGHAMTON GREATER AP, NY US",13,1,12,-3.5,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,370,116.36796,129.944222,96.68966031,168.4432284
277,44072,"BINGHAMTON GREATER AP, NY US",14,1,12,-3.3,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,267,84.8764431,94.7786948,70.58266735,122.9196653
278,44073,"BINGHAMTON GREATER AP, NY US",15,1,12,-3.2,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,179,57.4341369,64.13478621,47.7953958,83.21155156
279,44074,"BINGHAMTON GREATER AP, NY US",16,1,12,-3.5,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,63,20.4928731,22.8837083,17.06917098,29.70624923
280,44075,"BINGHAMTON GREATER AP, NY US",17,1,12,-4.1,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,14,4.5878784,5.12313088,3.822825912,6.652008038
281,44076,"BINGHAMTON GREATER AP, NY US",18,1,12,-4.6,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
282,44077,"BINGHAMTON GREATER AP, NY US",19,1,12,-4.8,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
283,44078,"BINGHAMTON GREATER AP, NY US",20,1,12,-5.1,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
284,44079,"BINGHAMTON GREATER AP, NY US",21,1,12,-5.3,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
285,44080,"BINGHAMTON GREATER AP, NY US",22,1,12,-5.5,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
286,44081,"BINGHAMTON GREATER AP, NY US",23,1,12,-5.7,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
287,44082,"BINGHAMTON GREATER AP, NY US",24,1,13,-6.3,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
288,44083,"BINGHAMTON GREATER AP, NY US",1,1,13,-5.9,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
289,44084,"BINGHAMTON GREATER AP, NY US",2,1,13,-6.1,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
