,Unnamed: 0,name,time,month,day,hourly_temperature(nyc),hourly_wind_speed(nyc),AWT26_Power(nyc),AWP_200_Power(nyc),D2CF_200_Power(nyc),AN_Bonus_150/30_Power(nyc),Aria_20_Power(nyc),WWD-1_D64_Power(nyc),solar(nyc),Solar_AllMax(nyc),Solar_TrinaSolar(nyc),Solar_Mitsubishi(nyc),Solar_FirstSolar(nyc)
154,154,"LA GUARDIA AIRPORT, NY US",11,1,7,1.7,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,255,79.6774275,88.97312738,66.26313258,115.3943762
155,155,"LA GUARDIA AIRPORT, NY US",12,1,7,2.2,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,334,103.2402684,115.2849664,85.80242691,149.4618207
156,156,"LA GUARDIA AIRPORT, NY US",13,1,7,2.7,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,282,87.5166696,97.72694772,72.76579421,126.7305303
157,157,"LA GUARDIA AIRPORT, NY US",14,1,7,3.1,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,244,75.9348984,84.79396988,63.15573085,109.9793491
158,158,"LA GUARDIA AIRPORT, NY US",15,1,7,3.2,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,174,54.5574564,60.92249298,45.40181891,79.04410774
159,159,"LA GUARDIA AIRPORT, NY US",16,1,7,3.1,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,66,20.9521224,23.39653668,17.45107691,30.37134004
160,160,"LA GUARDIA AIRPORT, NY US",17,1,7,2.7,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,7,2.2399671,2.501296595,1.866537728,3.247848384
161,161,"LA GUARDIA AIRPORT, NY US",18,1,7,2.3,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,0,0,0,0,0
162,162,"LA GUARDIA AIRPORT, NY US",19,1,7,2.1,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,0,0,0,0,0
163,163,"LA GUARDIA AIRPORT, NY US",20,1,7,1.9,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,0,0,0,0,0
164,164,"LA GUARDIA AIRPORT, NY US",21,1,7,1.6,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,0,0,0,0,0
165,165,"LA GUARDIA AIRPORT, NY US",22,1,7,1.3,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,0,0,0,0,0
166,166,"LA GUARDIA AIRPORT, NY US",23,1,7,1.1,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,0,0,0,0,0
167,167,"LA GUARDIA AIRPORT, NY US",24,1,8,0.3,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,0,0,0,0,0
168,168,"LA GUARDIA AIRPORT, NY US",1,1,8,0.7,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,0,0,0,0,0
169,169,"LA GUARDIA AIRPORT, NY US",2,1,8,0.5,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
170,170,"LA GUARDIA AIRPORT, NY US",3,1,8,0.4,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
171,171,"LA GUARDIA AIRPORT, NY US",4,1,8,0.2,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
172,172,"LA GUARDIA AIRPORT, NY US",5,1,8,0.1,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
173,173,"LA GUARDIA AIRPORT, NY US",6,1,8,0.1,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
174,174,"LA GUARDIA AIRPORT, NY US",7,1,8,0,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
175,175,"LA GUARDIA AIRPORT, NY US",8,1,8,0.1,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,2,0.6464256,0.72184192,0.538679713,0.937308638
176,176,"LA GUARDIA AIRPORT, NY US",9,1,8,0.4,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,10,3.22581,3.6021545,2.687967813,4.677212438
177,177,"LA GUARDIA AIRPORT, NY US",10,1,8,0.9,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,34,10.9192224,12.19313168,9.096956913,15.83042104
178,178,"LA GUARDIA AIRPORT, NY US",11,1,8,1.6,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,61,19.4826009,21.75557101,16.2277913,28.24188046
179,179,"LA GUARDIA AIRPORT, NY US",12,1,8,2.1,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,138,43.6216896,48.71088672,36.31195121,63.21106474
180,180,"LA GUARDIA AIRPORT, NY US",13,1,8,2.6,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,146,46.0240764,51.39355198,38.30923291,66.68970754
181,181,"LA GUARDIA AIRPORT, NY US",14,1,8,2.9,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,114,36.0246384,40.22751288,29.99360591,52.20816604
182,182,"LA GUARDIA AIRPORT, NY US",15,1,8,3,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,95,30.0727725,33.58126263,25.04194508,43.58638148
183,183,"LA GUARDIA AIRPORT, NY US",16,1,8,2.9,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,34,10.8396624,12.10428968,9.030656913,15.71505904
184,184,"LA GUARDIA AIRPORT, NY US",17,1,8,2.5,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,2,0.6408096,0.71557072,0.533999713,0.929165438
185,185,"LA GUARDIA AIRPORT, NY US",18,1,8,2.2,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,0,0,0,0,0
186,186,"LA GUARDIA AIRPORT, NY US",19,1,8,1.9,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,0,0,0,0,0
187,187,"LA GUARDIA AIRPORT, NY US",20,1,8,1.7,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,0,0,0,0,0
188,188,"LA GUARDIA AIRPORT, NY US",21,1,8,1.4,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,0,0,0,0,0
189,189,"LA GUARDIA AIRPORT, NY US",22,1,8,1.1,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,0,0,0,0,0
190,190,"LA GUARDIA AIRPORT, NY US",23,1,8,0.9,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,0,0,0,0,0
191,191,"LA GUARDIA AIRPORT, NY US",24,1,9,0.1,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,0,0,0,0,0
192,192,"LA GUARDIA AIRPORT, NY US",1,1,9,0.5,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,0,0,0,0,0
193,193,"LA GUARDIA AIRPORT, NY US",2,1,9,0.3,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,0,0,0,0,0
194,194,"LA GUARDIA AIRPORT, NY US",3,1,9,0.2,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
195,195,"LA GUARDIA AIRPORT, NY US",4,1,9,0.1,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
196,196,"LA GUARDIA AIRPORT, NY US",5,1,9,-0.1,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
197,197,"LA GUARDIA AIRPORT, NY US",6,1,9,-0.2,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
198,198,"LA GUARDIA AIRPORT, NY US",7,1,9,-0.2,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
199,199,"LA GUARDIA AIRPORT, NY US",8,1,9,-0.1,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,9,2.9088099,3.248171055,2.423840428,4.217602584
200,200,"LA GUARDIA AIRPORT, NY US",9,1,9,0.2,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,42,13.5110556,15.08734542,11.25555821,19.58728984
201,201,"LA GUARDIA AIRPORT, NY US",10,1,9,0.8,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,78,24.9386436,27.84815202,20.76959771,36.14813134
202,202,"LA GUARDIA AIRPORT, NY US",11,1,9,1.4,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,113,35.9109141,40.10052075,29.89930598,52.04374718
203,203,"LA GUARDIA AIRPORT, NY US",12,1,9,1.9,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,124,39.2862504,43.86964628,32.70668485,56.93245635
204,204,"LA GUARDIA AIRPORT, NY US",13,1,9,2.4,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,174,54.7203204,61.10435778,45.53753891,79.28026054
205,205,"LA GUARDIA AIRPORT, NY US",14,1,9,2.7,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,273,84.8098251,94.70430469,70.52043948,122.8161983
206,206,"LA GUARDIA AIRPORT, NY US",15,1,9,2.9,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,173,54.3107031,60.64695179,45.1969101,78.68705131
207,207,"LA GUARDIA AIRPORT, NY US",16,1,9,2.8,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,45,14.3345025,16.00686112,11.9412232,20.78073436
208,208,"LA GUARDIA AIRPORT, NY US",17,1,9,2.4,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,10,3.20241,3.5760245,2.668467813,4.643282438
209,209,"LA GUARDIA AIRPORT, NY US",18,1,9,2.1,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,0,0,0,0,0
210,210,"LA GUARDIA AIRPORT, NY US",19,1,9,1.8,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,0,0,0,0,0
211,211,"LA GUARDIA AIRPORT, NY US",20,1,9,1.6,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,0,0,0,0,0
212,212,"LA GUARDIA AIRPORT, NY US",21,1,9,1.2,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,0,0,0,0,0
213,213,"LA GUARDIA AIRPORT, NY US",22,1,9,0.9,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,0,0,0,0,0
214,214,"LA GUARDIA AIRPORT, NY US",23,1,9,0.7,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,0,0,0,0,0
215,215,"LA GUARDIA AIRPORT, NY US",24,1,10,-0.1,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,0,0,0,0,0
216,216,"LA GUARDIA AIRPORT, NY US",1,1,10,0.3,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,0,0,0,0,0
217,217,"LA GUARDIA AIRPORT, NY US",2,1,10,0.1,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,0,0,0,0,0
218,218,"LA GUARDIA AIRPORT, NY US",3,1,10,0,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
219,219,"LA GUARDIA AIRPORT, NY US",4,1,10,-0.2,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,0,0,0,0,0
220,220,"LA GUARDIA AIRPORT, NY US",5,1,10,-0.3,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,0,0,0,0,0
221,221,"LA GUARDIA AIRPORT, NY US",6,1,10,-0.4,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
222,222,"LA GUARDIA AIRPORT, NY US",7,1,10,-0.4,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
223,223,"LA GUARDIA AIRPORT, NY US",8,1,10,-0.3,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,6,1.9412424,2.16772068,1.617627413,2.814725138
224,224,"LA GUARDIA AIRPORT, NY US",9,1,10,0,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,46,14.8021284,16.52904338,12.33072291,21.45859894
225,225,"LA GUARDIA AIRPORT, NY US",10,1,10,0.6,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,85,27.1757325,30.34623463,22.63147445,39.38949061
226,226,"LA GUARDIA AIRPORT, NY US",11,1,10,1.2,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,154,48.7549524,54.44303018,40.57999041,70.64438824
227,227,"LA GUARDIA AIRPORT, NY US",12,1,10,1.7,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,200,62.8782,70.21399,52.315625,91.088565
228,228,"LA GUARDIA AIRPORT, NY US",13,1,10,2.2,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,262,81.6470076,91.17249182,67.89695121,118.2425928
229,229,"LA GUARDIA AIRPORT, NY US",14,1,10,2.6,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,181,56.8348869,63.46562371,47.29452905,82.34111221
230,230,"LA GUARDIA AIRPORT, NY US",15,1,10,2.8,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,158,49.7033556,55.50208042,41.36774071,72.01692634
231,231,"LA GUARDIA AIRPORT, NY US",16,1,10,2.7,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,80,25.39464,28.357348,21.14894,36.808656
232,232,"LA GUARDIA AIRPORT, NY US",17,1,10,2.3,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,29,9.2710419,10.35266346,7.724125803,13.44122731
233,233,"LA GUARDIA AIRPORT, NY US",18,1,10,1.9,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,0,0,0,0,0
234,234,"LA GUARDIA AIRPORT, NY US",19,1,10,1.7,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,0,0,0,0,0
235,235,"LA GUARDIA AIRPORT, NY US",20,1,10,1.4,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,0,0,0,0,0
236,236,"LA GUARDIA AIRPORT, NY US",21,1,10,1.1,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,0,0,0,0,0
237,237,"LA GUARDIA AIRPORT, NY US",22,1,10,0.8,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,0,0,0,0,0
238,238,"LA GUARDIA AIRPORT, NY US",23,1,10,0.6,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,0,0,0,0,0
239,239,"LA GUARDIA AIRPORT, NY US",24,1,11,-0.2,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,0,0,0,0,0
240,240,"LA GUARDIA AIRPORT, NY US",1,1,11,0.2,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,0,0,0,0,0
241,241,"LA GUARDIA AIRPORT, NY US",2,1,11,0,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,0,0,0,0,0
242,242,"LA GUARDIA AIRPORT, NY US",3,1,11,-0.2,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
243,243,"LA GUARDIA AIRPORT, NY US",4,1,11,-0.3,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
244,244,"LA GUARDIA AIRPORT, NY US",5,1,11,-0.4,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
245,245,"LA GUARDIA AIRPORT, NY US",6,1,11,-0.6,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
246,246,"LA GUARDIA AIRPORT, NY US",7,1,11,-0.6,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
247,247,"LA GUARDIA AIRPORT, NY US",8,1,11,-0.5,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,13,4.2058731,4.696558295,3.504544103,6.098157609
248,248,"LA GUARDIA AIRPORT, NY US",9,1,11,-0.2,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,150,47.75535,53.3268075,39.74950781,69.19754344
249,249,"LA GUARDIA AIRPORT, NY US",10,1,11,0.4,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,309,96.4346049,107.6853088,80.16434605,139.6276977
250,250,"LA GUARDIA AIRPORT, NY US",11,1,11,1.1,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,417,128.2176171,143.1763391,106.487738,185.5467914
251,251,"LA GUARDIA AIRPORT, NY US",12,1,11,1.6,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,475,144.8063625,161.7004381,120.204502,209.4907596
252,252,"LA GUARDIA AIRPORT, NY US",13,1,11,2.1,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,468,142.5135816,159.1401661,118.3075277,206.1802256
253,253,"LA GUARDIA AIRPORT, NY US",14,1,11,2.4,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,405,124.0824825,138.5587721,103.0622295,179.5717641
254,254,"LA GUARDIA AIRPORT, NY US",15,1,11,2.6,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,267,83.0333421,92.72056535,69.04674985,120.2471688
255,255,"LA GUARDIA AIRPORT, NY US",16,1,11,2.5,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,193,60.5442351,67.60772919,50.37635398,87.71014973
256,256,"LA GUARDIA AIRPORT, NY US",17,1,11,2.1,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,32,10.2342336,11.42822752,8.5264064,14.8374672
257,257,"LA GUARDIA AIRPORT, NY US",18,1,11,1.8,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,0,0,0,0,0
258,258,"LA GUARDIA AIRPORT, NY US",19,1,11,1.5,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,0,0,0,0,0
259,259,"LA GUARDIA AIRPORT, NY US",20,1,11,1.2,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,0,0,0,0,0
260,260,"LA GUARDIA AIRPORT, NY US",21,1,11,0.9,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,0,0,0,0,0
261,261,"LA GUARDIA AIRPORT, NY US",22,1,11,0.6,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,0,0,0,0,0
262,262,"LA GUARDIA AIRPORT, NY US",23,1,11,0.4,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,0,0,0,0,0
263,263,"LA GUARDIA AIRPORT, NY US",24,1,12,-0.4,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,0,0,0,0,0
264,264,"LA GUARDIA AIRPORT, NY US",1,1,12,0,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,0,0,0,0,0
265,265,"LA GUARDIA AIRPORT, NY US",2,1,12,-0.2,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,0,0,0,0,0
266,266,"LA GUARDIA AIRPORT, NY US",3,1,12,-0.3,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
267,267,"LA GUARDIA AIRPORT, NY US",4,1,12,-0.5,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
268,268,"LA GUARDIA AIRPORT, NY US",5,1,12,-0.6,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
269,269,"LA GUARDIA AIRPORT, NY US",6,1,12,-0.7,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
270,270,"LA GUARDIA AIRPORT, NY US",7,1,12,-0.7,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
271,271,"LA GUARDIA AIRPORT, NY US",8,1,12,-0.6,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,8,2.5905696,2.89280272,2.1586754,3.7561902
272,272,"LA GUARDIA AIRPORT, NY US",9,1,12,-0.3,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,57,18.3397671,20.47940659,15.27640773,26.58577238
273,273,"LA GUARDIA AIRPORT, NY US",10,1,12,0.3,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,142,45.1652016,50.43447512,37.59589071,65.44678204
274,274,"LA GUARDIA AIRPORT, NY US",11,1,12,0.9,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,269,84.1714719,93.99147696,69.9929703,121.8951837
275,275,"LA GUARDIA AIRPORT, NY US",12,1,12,1.4,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,330,102.35907,114.3009615,85.07359781,148.1897154
276,276,"LA GUARDIA AIRPORT, NY US",13,1,12,1.9,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,370,114.0303,127.333835,94.74161031,165.0536214
277,277,"LA GUARDIA AIRPORT, NY US",14,1,12,2.3,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,267,83.1270591,92.825216,69.12484735,120.3830585
278,278,"LA GUARDIA AIRPORT, NY US",15,1,12,2.4,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,179,56.2613289,62.82515061,46.8180558,81.51097996
279,279,"LA GUARDIA AIRPORT, NY US",16,1,12,2.4,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,63,20.0579841,22.39808225,16.70676348,29.07566018
280,280,"LA GUARDIA AIRPORT, NY US",17,1,12,2,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,14,4.4879604,5.01155578,3.739560912,6.507126938
281,281,"LA GUARDIA AIRPORT, NY US",18,1,12,1.6,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,0,0,0,0,0
282,282,"LA GUARDIA AIRPORT, NY US",19,1,12,1.4,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,0,0,0,0,0
283,283,"LA GUARDIA AIRPORT, NY US",20,1,12,1.1,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,0,0,0,0,0
284,284,"LA GUARDIA AIRPORT, NY US",21,1,12,0.8,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,0,0,0,0,0
285,285,"LA GUARDIA AIRPORT, NY US",22,1,12,0.5,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,0,0,0,0,0
286,286,"LA GUARDIA AIRPORT, NY US",23,1,12,0.2,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,0,0,0,0,0
287,287,"LA GUARDIA AIRPORT, NY US",24,1,13,-0.6,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,0,0,0,0,0
288,288,"LA GUARDIA AIRPORT, NY US",1,1,13,-0.2,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,0,0,0,0,0
289,289,"LA GUARDIA AIRPORT, NY US",2,1,13,-0.3,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
290,290,"LA GUARDIA AIRPORT, NY US",3,1,13,-0.5,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
291,291,"LA GUARDIA AIRPORT, NY US",4,1,13,-0.6,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
292,292,"LA GUARDIA AIRPORT, NY US",5,1,13,-0.8,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
293,293,"LA GUARDIA AIRPORT, NY US",6,1,13,-0.9,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,0,0,0,0,0
294,294,"LA GUARDIA AIRPORT, NY US",7,1,13,-0.9,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,0,0,0,0,0
295,295,"LA GUARDIA AIRPORT, NY US",8,1,13,-0.8,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,19,6.1497129,6.867179405,5.124012803,8.916318159
296,296,"LA GUARDIA AIRPORT, NY US",9,1,13,-0.4,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,106,33.9356244,37.89478058,28.25640741,49.18282804
297,297,"LA GUARDIA AIRPORT, NY US",10,1,13,0.1,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,157,49.8902511,55.7107804,41.5241396,72.28859281
298,298,"LA GUARDIA AIRPORT, NY US",11,1,13,0.8,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,256,80.2504704,89.61302528,66.7396096,116.2242048
299,299,"LA GUARDIA AIRPORT, NY US",12,1,13,1.3,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,368,113.6980896,126.9628667,94.4678264,164.5750464
300,300,"LA GUARDIA AIRPORT, NY US",13,1,13,1.8,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,321,99.5186349,111.1291423,82.71870768,144.0835093
301,301,"LA GUARDIA AIRPORT, NY US",14,1,13,2.1,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,366,112.7632824,125.9189987,93.69186191,163.222689
302,302,"LA GUARDIA AIRPORT, NY US",15,1,13,2.3,6.3,173.6770999,105.0380116,178.1239627,120.3259218,15.45030991,934.0997035,325,100.5229875,112.2506694,83.55031445,145.5343409
